Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14006_001
"55079101700","14000US55079101700","Census Tract 1017, Milwaukee County, Wisconsin","Census Tract 1017, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004953",,,,,"55","079",,,,"101700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45792
"55079101800","14000US55079101800","Census Tract 1018, Milwaukee County, Wisconsin","Census Tract 1018, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004954",,,,,"55","079",,,,"101800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55938
"55079110100","14000US55079110100","Census Tract 1101, Milwaukee County, Wisconsin","Census Tract 1101, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004955",,,,,"55","079",,,,"110100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33869
"55079120101","14000US55079120101","Census Tract 1201.01, Milwaukee County, Wisconsin","Census Tract 1201.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004956",,,,,"55","079",,,,"120101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50957
"55079120102","14000US55079120102","Census Tract 1201.02, Milwaukee County, Wisconsin","Census Tract 1201.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004957",,,,,"55","079",,,,"120102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63860
"55079120201","14000US55079120201","Census Tract 1202.01, Milwaukee County, Wisconsin","Census Tract 1202.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004958",,,,,"55","079",,,,"120201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46569
"55079120202","14000US55079120202","Census Tract 1202.02, Milwaukee County, Wisconsin","Census Tract 1202.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004959",,,,,"55","079",,,,"120202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40313
"55079120203","14000US55079120203","Census Tract 1202.03, Milwaukee County, Wisconsin","Census Tract 1202.03, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004960",,,,,"55","079",,,,"120203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41982
"55079120300","14000US55079120300","Census Tract 1203, Milwaukee County, Wisconsin","Census Tract 1203, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004961",,,,,"55","079",,,,"120300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57650
"55079120400","14000US55079120400","Census Tract 1204, Milwaukee County, Wisconsin","Census Tract 1204, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004962",,,,,"55","079",,,,"120400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54769
"55079120501","14000US55079120501","Census Tract 1205.01, Milwaukee County, Wisconsin","Census Tract 1205.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004963",,,,,"55","079",,,,"120501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63417
"55079120502","14000US55079120502","Census Tract 1205.02, Milwaukee County, Wisconsin","Census Tract 1205.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004964",,,,,"55","079",,,,"120502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47865
"55079130100","14000US55079130100","Census Tract 1301, Milwaukee County, Wisconsin","Census Tract 1301, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004965",,,,,"55","079",,,,"130100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70363
"55079130200","14000US55079130200","Census Tract 1302, Milwaukee County, Wisconsin","Census Tract 1302, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004966",,,,,"55","079",,,,"130200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52963
"55079140100","14000US55079140100","Census Tract 1401, Milwaukee County, Wisconsin","Census Tract 1401, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004967",,,,,"55","079",,,,"140100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72045
"55079140201","14000US55079140201","Census Tract 1402.01, Milwaukee County, Wisconsin","Census Tract 1402.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004968",,,,,"55","079",,,,"140201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55588
"55079140202","14000US55079140202","Census Tract 1402.02, Milwaukee County, Wisconsin","Census Tract 1402.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004969",,,,,"55","079",,,,"140202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68227
"55079150100","14000US55079150100","Census Tract 1501, Milwaukee County, Wisconsin","Census Tract 1501, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004970",,,,,"55","079",,,,"150100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62997
"55079150301","14000US55079150301","Census Tract 1503.01, Milwaukee County, Wisconsin","Census Tract 1503.01, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004971",,,,,"55","079",,,,"150301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81074
"55079150303","14000US55079150303","Census Tract 1503.03, Milwaukee County, Wisconsin","Census Tract 1503.03, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004972",,,,,"55","079",,,,"150303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69077
"55079150304","14000US55079150304","Census Tract 1503.04, Milwaukee County, Wisconsin","Census Tract 1503.04, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004973",,,,,"55","079",,,,"150304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63272
"55079160100","14000US55079160100","Census Tract 1601, Milwaukee County, Wisconsin","Census Tract 1601, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004974",,,,,"55","079",,,,"160100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54838
"55079160202","14000US55079160202","Census Tract 1602.02, Milwaukee County, Wisconsin","Census Tract 1602.02, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004975",,,,,"55","079",,,,"160202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58897
"55079160203","14000US55079160203","Census Tract 1602.03, Milwaukee County, Wisconsin","Census Tract 1602.03, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004976",,,,,"55","079",,,,"160203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69265
"55079160204","14000US55079160204","Census Tract 1602.04, Milwaukee County, Wisconsin","Census Tract 1602.04, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004977",,,,,"55","079",,,,"160204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51120
"55079160300","14000US55079160300","Census Tract 1603, Milwaukee County, Wisconsin","Census Tract 1603, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004978",,,,,"55","079",,,,"160300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94701
"55079170100","14000US55079170100","Census Tract 1701, Milwaukee County, Wisconsin","Census Tract 1701, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004979",,,,,"55","079",,,,"170100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66550
"55079170200","14000US55079170200","Census Tract 1702, Milwaukee County, Wisconsin","Census Tract 1702, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004980",,,,,"55","079",,,,"170200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52121
"55079170300","14000US55079170300","Census Tract 1703, Milwaukee County, Wisconsin","Census Tract 1703, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004981",,,,,"55","079",,,,"170300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47100
"55079170400","14000US55079170400","Census Tract 1704, Milwaukee County, Wisconsin","Census Tract 1704, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004982",,,,,"55","079",,,,"170400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70833
"55079170500","14000US55079170500","Census Tract 1705, Milwaukee County, Wisconsin","Census Tract 1705, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004983",,,,,"55","079",,,,"170500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46326
"55079170600","14000US55079170600","Census Tract 1706, Milwaukee County, Wisconsin","Census Tract 1706, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004984",,,,,"55","079",,,,"170600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35739
"55079170700","14000US55079170700","Census Tract 1707, Milwaukee County, Wisconsin","Census Tract 1707, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004985",,,,,"55","079",,,,"170700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52969
"55079180100","14000US55079180100","Census Tract 1801, Milwaukee County, Wisconsin","Census Tract 1801, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004986",,,,,"55","079",,,,"180100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58036
"55079180200","14000US55079180200","Census Tract 1802, Milwaukee County, Wisconsin","Census Tract 1802, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004987",,,,,"55","079",,,,"180200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41912
"55079180300","14000US55079180300","Census Tract 1803, Milwaukee County, Wisconsin","Census Tract 1803, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004988",,,,,"55","079",,,,"180300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33421
"55079180400","14000US55079180400","Census Tract 1804, Milwaukee County, Wisconsin","Census Tract 1804, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004989",,,,,"55","079",,,,"180400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41100
"55079180500","14000US55079180500","Census Tract 1805, Milwaukee County, Wisconsin","Census Tract 1805, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004990",,,,,"55","079",,,,"180500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56756
"55079185100","14000US55079185100","Census Tract 1851, Milwaukee County, Wisconsin","Census Tract 1851, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004991",,,,,"55","079",,,,"185100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46008
"55079185200","14000US55079185200","Census Tract 1852, Milwaukee County, Wisconsin","Census Tract 1852, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004992",,,,,"55","079",,,,"185200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38877
"55079185300","14000US55079185300","Census Tract 1853, Milwaukee County, Wisconsin","Census Tract 1853, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004993",,,,,"55","079",,,,"185300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62500
"55079185400","14000US55079185400","Census Tract 1854, Milwaukee County, Wisconsin","Census Tract 1854, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004994",,,,,"55","079",,,,"185400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30223
"55079185500","14000US55079185500","Census Tract 1855, Milwaukee County, Wisconsin","Census Tract 1855, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004995",,,,,"55","079",,,,"185500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21087
"55079185600","14000US55079185600","Census Tract 1856, Milwaukee County, Wisconsin","Census Tract 1856, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004996",,,,,"55","079",,,,"185600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28979
"55079185700","14000US55079185700","Census Tract 1857, Milwaukee County, Wisconsin","Census Tract 1857, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004997",,,,,"55","079",,,,"185700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22625
"55079185800","14000US55079185800","Census Tract 1858, Milwaukee County, Wisconsin","Census Tract 1858, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004998",,,,,"55","079",,,,"185800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34286
"55079185900","14000US55079185900","Census Tract 1859, Milwaukee County, Wisconsin","Census Tract 1859, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0004999",,,,,"55","079",,,,"185900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30526
"55079186000","14000US55079186000","Census Tract 1860, Milwaukee County, Wisconsin","Census Tract 1860, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005000",,,,,"55","079",,,,"186000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12192
"55079186100","14000US55079186100","Census Tract 1861, Milwaukee County, Wisconsin","Census Tract 1861, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005001",,,,,"55","079",,,,"186100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17973
"55079186200","14000US55079186200","Census Tract 1862, Milwaukee County, Wisconsin","Census Tract 1862, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005002",,,,,"55","079",,,,"186200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18500
"55079186300","14000US55079186300","Census Tract 1863, Milwaukee County, Wisconsin","Census Tract 1863, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005003",,,,,"55","079",,,,"186300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63750
"55079186400","14000US55079186400","Census Tract 1864, Milwaukee County, Wisconsin","Census Tract 1864, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005004",,,,,"55","079",,,,"186400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12356
"55079186500","14000US55079186500","Census Tract 1865, Milwaukee County, Wisconsin","Census Tract 1865, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005005",,,,,"55","079",,,,"186500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25323
"55079186600","14000US55079186600","Census Tract 1866, Milwaukee County, Wisconsin","Census Tract 1866, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005006",,,,,"55","079",,,,"186600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25243
"55079186800","14000US55079186800","Census Tract 1868, Milwaukee County, Wisconsin","Census Tract 1868, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005007",,,,,"55","079",,,,"186800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13983
"55079186900","14000US55079186900","Census Tract 1869, Milwaukee County, Wisconsin","Census Tract 1869, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005008",,,,,"55","079",,,,"186900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66875
"55079187000","14000US55079187000","Census Tract 1870, Milwaukee County, Wisconsin","Census Tract 1870, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005009",,,,,"55","079",,,,"187000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42396
"55079187200","14000US55079187200","Census Tract 1872, Milwaukee County, Wisconsin","Census Tract 1872, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005010",,,,,"55","079",,,,"187200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71538
"55079187300","14000US55079187300","Census Tract 1873, Milwaukee County, Wisconsin","Census Tract 1873, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005011",,,,,"55","079",,,,"187300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94760
"55079187400","14000US55079187400","Census Tract 1874, Milwaukee County, Wisconsin","Census Tract 1874, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005012",,,,,"55","079",,,,"187400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80557
"55079980000","14000US55079980000","Census Tract 9800, Milwaukee County, Wisconsin","Census Tract 9800, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005013",,,,,"55","079",,,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"55079990000","14000US55079990000","Census Tract 9900, Milwaukee County, Wisconsin","Census Tract 9900, Milwaukee County, Wisconsin","wi","140","00","ACSSF","0005014",,,,,"55","079",,,,"990000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
